id,account_id,brand_id,chatter_id,created_at,updated_at,session
800,2,1,460,06/13/2010 03:06:29,06/13/2010 03:14:26,146161
801,2,1,883,06/13/2010 16:26:47,07/15/2010 02:10:29,146190
802,2,1,884,06/14/2010 00:33:38,06/14/2010 00:35:37,146251
803,2,1,885,06/14/2010 02:04:20,06/14/2010 02:27:51,146262
804,2,1,886,06/14/2010 02:04:57,06/14/2010 02:16:34,146263
805,533,5,887,06/14/2010 05:15:42,06/14/2010 05:18:12,146281
806,533,5,888,06/14/2010 06:49:50,06/14/2010 06:51:50,146288
807,2,1,889,06/14/2010 16:05:22,06/14/2010 16:24:59,146315
808,2,1,890,06/14/2010 17:09:26,06/14/2010 17:16:03,146325
809,2,1,891,06/14/2010 20:51:55,06/14/2010 20:57:16,146372
810,2,1,892,06/14/2010 21:16:29,06/14/2010 23:55:32,146379
811,532,2,893,06/14/2010 22:56:38,06/14/2010 23:02:20,146398
812,2,1,894,06/15/2010 02:04:53,06/15/2010 02:04:53,146430
813,2,1,895,06/15/2010 07:21:44,06/15/2010 07:28:55,146444
814,2,1,896,06/15/2010 08:16:41,06/15/2010 08:16:41,146445
815,2,1,891,06/15/2010 09:51:31,06/15/2010 10:11:55,146446
816,532,2,897,06/15/2010 13:37:27,06/15/2010 18:13:12,146455
817,2,1,898,06/15/2010 14:36:02,06/15/2010 14:36:02,146459
818,2,1,899,06/16/2010 17:08:42,06/16/2010 17:11:23,146638
819,2,1,900,06/16/2010 17:14:14,06/16/2010 17:16:19,146641
820,2,1,901,06/16/2010 17:20:00,06/16/2010 17:26:18,146642
821,532,2,902,06/16/2010 20:43:40,06/16/2010 23:18:15,146683
822,532,2,903,06/16/2010 20:43:43,06/16/2010 20:43:43,146684
823,532,2,904,06/16/2010 20:43:56,06/16/2010 20:46:51,146685
824,532,2,905,06/16/2010 20:44:04,06/16/2010 20:44:04,146686
825,2,1,908,06/17/2010 03:23:51,06/17/2010 03:29:14,146744
826,533,5,909,06/17/2010 05:15:01,06/17/2010 05:24:47,146746
827,2,1,910,06/17/2010 06:36:34,06/17/2010 06:38:06,146749
828,532,2,911,06/17/2010 12:23:41,06/18/2010 09:13:41,146753
829,533,5,913,06/17/2010 15:35:04,06/17/2010 15:36:16,146788
830,2,1,914,06/17/2010 15:36:09,06/17/2010 15:43:29,146789
831,2,1,916,06/17/2010 18:11:08,06/17/2010 18:19:36,146807
832,2,1,917,06/17/2010 18:12:12,06/21/2010 11:31:33,146809
833,533,5,918,06/17/2010 19:13:55,06/17/2010 22:02:59,146814
834,2,1,919,06/17/2010 19:24:47,06/17/2010 19:29:55,146815
835,2,1,920,06/17/2010 19:55:42,06/17/2010 19:58:08,146819
836,2,1,921,06/17/2010 20:00:31,06/17/2010 20:00:31,146823
837,2,1,922,06/17/2010 20:30:15,06/18/2010 09:18:32,146826
838,2,1,924,06/17/2010 23:10:40,06/18/2010 05:29:43,146844
839,2,1,925,06/18/2010 02:00:30,06/18/2010 02:54:43,146852
840,2,1,926,06/18/2010 03:00:45,06/18/2010 03:18:03,146864
841,533,5,918,06/18/2010 04:51:21,06/18/2010 14:09:38,146870
842,2,1,927,06/18/2010 06:57:45,06/18/2010 09:17:23,146874
843,2,1,929,06/18/2010 14:35:57,06/18/2010 14:35:57,146891
844,2,1,930,06/18/2010 17:20:36,06/18/2010 17:39:06,146903
845,2,1,931,06/18/2010 17:20:48,06/18/2010 17:21:43,146904
846,2,1,932,06/18/2010 17:21:09,06/18/2010 17:22:44,146905
847,2,1,933,06/18/2010 17:21:18,08/21/2010 02:51:46,146910
848,2,1,934,06/18/2010 17:21:19,06/18/2010 17:21:19,146906
849,2,1,935,06/18/2010 17:21:19,06/18/2010 17:26:29,146907
850,2,1,936,06/18/2010 17:21:20,06/18/2010 19:03:18,146908
851,2,1,937,06/18/2010 17:21:21,06/18/2010 17:21:21,146909
852,2,1,938,06/18/2010 17:21:22,06/19/2010 00:29:27,82561
853,2,1,939,06/18/2010 17:21:26,06/18/2010 17:21:26,146911
854,2,1,940,06/18/2010 17:21:27,06/18/2010 17:28:32,146912
855,2,1,941,06/18/2010 17:21:39,06/18/2010 17:21:39,146913
856,2,1,942,06/18/2010 17:21:45,06/18/2010 17:21:45,146914
857,2,1,943,06/18/2010 17:22:03,06/18/2010 17:24:59,146915
858,2,1,944,06/18/2010 17:22:18,06/18/2010 17:22:18,146916
859,2,1,945,06/18/2010 17:22:32,06/18/2010 17:23:20,146917
860,2,1,946,06/18/2010 17:22:33,06/18/2010 17:22:33,146918
861,2,1,947,06/18/2010 17:23:39,06/18/2010 17:58:53,146919
862,2,1,948,06/18/2010 17:24:25,06/18/2010 17:24:25,146920
863,2,1,950,06/18/2010 17:27:07,06/18/2010 17:28:42,146926
864,2,1,951,06/18/2010 17:27:44,06/18/2010 18:26:12,146927
865,2,1,952,06/18/2010 17:50:54,06/18/2010 22:34:20,146935
866,2,1,953,06/18/2010 18:24:41,11/16/2010 14:41:09,146944
867,2,1,954,06/18/2010 22:32:57,06/19/2010 00:23:50,146973
868,2,1,955,06/18/2010 22:53:28,06/18/2010 22:53:28,146976
869,2,1,956,06/19/2010 00:24:24,06/19/2010 00:27:08,146986
870,2,1,957,06/19/2010 01:12:30,06/19/2010 01:20:50,146992
871,533,5,958,06/19/2010 01:52:38,06/19/2010 01:53:19,146996
872,2,1,959,06/19/2010 02:05:57,06/19/2010 02:12:53,147000
873,2,1,960,06/19/2010 02:53:53,11/07/2010 18:45:34,147004
874,533,5,961,06/19/2010 06:25:06,06/19/2010 13:57:06,147015
875,2,1,962,06/19/2010 16:02:06,06/19/2010 17:18:52,147027
876,2,1,963,06/20/2010 18:34:31,06/20/2010 18:34:31,147133
877,2,1,964,06/21/2010 14:15:17,06/21/2010 14:18:40,147281
878,2,1,966,06/21/2010 16:24:22,06/21/2010 16:25:26,147356
879,2,1,968,06/21/2010 23:25:51,06/21/2010 23:25:51,147408
880,2,1,969,06/22/2010 00:09:50,06/22/2010 07:06:14,147410
881,2,1,971,06/22/2010 02:53:38,06/22/2010 03:11:16,147434
882,2,1,972,06/22/2010 05:48:33,06/22/2010 05:55:17,147457
883,2,1,973,06/22/2010 13:12:35,06/22/2010 13:12:35,147507
884,2,1,974,06/22/2010 15:02:16,06/22/2010 15:03:14,147668
885,2,1,975,06/22/2010 16:47:49,06/22/2010 19:58:13,147677
886,2,1,977,06/22/2010 22:20:38,06/23/2010 03:05:31,147728
887,2,1,978,06/22/2010 23:34:09,06/22/2010 23:35:41,147740
888,2,1,979,06/23/2010 01:12:35,06/23/2010 01:58:01,147749
889,2,1,980,06/23/2010 03:40:43,06/23/2010 04:09:38,147767
890,533,5,981,06/23/2010 04:49:16,06/23/2010 04:50:35,147771
891,2,1,982,06/23/2010 11:44:19,06/24/2010 00:01:59,147783
892,2,1,983,06/23/2010 14:34:50,06/23/2010 14:40:29,147794
893,2,1,984,06/23/2010 15:50:38,07/01/2010 20:29:14,147804
894,2,1,985,06/23/2010 16:00:57,06/23/2010 16:03:25,147808
895,2,1,986,06/23/2010 18:02:41,06/24/2010 14:04:57,147831
896,2,1,987,06/23/2010 20:48:36,06/23/2010 20:50:46,147851
897,2,1,988,06/23/2010 20:49:53,06/23/2010 23:09:39,147852
898,2,1,989,06/24/2010 01:30:25,06/24/2010 01:35:37,147873
899,2,1,991,06/24/2010 12:55:30,06/24/2010 12:59:54,147904
900,532,2,992,06/24/2010 14:14:17,06/24/2010 14:19:55,147908
901,2,1,993,06/24/2010 17:21:28,06/24/2010 17:24:06,147933
902,2,1,994,06/24/2010 20:21:56,06/24/2010 20:24:11,147964
903,2,1,995,06/24/2010 20:43:05,06/24/2010 21:07:14,147973
904,2,1,996,06/24/2010 21:09:06,06/24/2010 21:13:11,147979
905,2,1,997,06/24/2010 21:23:40,06/24/2010 21:36:46,147984
906,2,1,998,06/24/2010 22:06:52,06/24/2010 22:15:46,147989
907,2,1,999,06/24/2010 22:09:34,06/24/2010 22:18:55,147992
908,2,1,1000,06/24/2010 22:11:44,06/25/2010 22:51:56,147994
909,2,1,1001,06/25/2010 00:32:09,06/25/2010 16:55:44,148060
910,533,5,1002,06/25/2010 01:41:22,06/25/2010 01:46:06,148344
911,2,1,1003,06/25/2010 01:42:49,06/25/2010 01:57:13,148348
912,2,1,1004,06/25/2010 01:43:52,08/09/2010 12:30:35,148351
913,533,5,1005,06/25/2010 04:15:11,06/25/2010 20:35:14,148509
914,2,1,1006,06/25/2010 18:22:49,06/25/2010 18:23:32,148718
915,2,1,1007,06/25/2010 19:18:49,06/25/2010 19:27:27,148731
916,2,1,1008,06/25/2010 20:04:06,06/25/2010 20:05:59,148741
917,2,1,1009,06/25/2010 20:25:23,07/20/2010 08:28:46,148745
918,2,1,1010,06/25/2010 20:50:46,06/25/2010 20:51:21,148750
919,533,5,1011,06/25/2010 23:37:15,06/25/2010 23:38:17,148767
920,533,5,1012,06/26/2010 00:10:32,06/26/2010 00:11:12,148769
921,533,5,1013,06/26/2010 03:15:23,06/26/2010 03:22:43,148790
922,2,1,1001,06/26/2010 04:15:00,06/26/2010 04:28:49,148794
923,533,5,1014,06/26/2010 06:20:28,06/26/2010 06:23:39,148798
924,2,1,1015,06/26/2010 13:37:32,06/26/2010 13:37:32,148814
925,2,1,1016,06/26/2010 15:47:57,10/14/2010 16:22:55,148828
926,2,1,1017,06/26/2010 19:31:26,06/26/2010 19:33:16,148860
927,533,5,1018,06/26/2010 21:18:45,06/26/2010 21:18:45,148872
928,2,1,1020,06/27/2010 13:19:28,06/27/2010 13:25:39,148916
929,2,1,1021,06/27/2010 15:17:42,06/27/2010 23:40:23,148921
930,2,1,1022,06/27/2010 18:08:03,06/27/2010 18:18:41,148933
931,2,1,1023,06/27/2010 20:28:28,10/04/2010 11:28:12,148966
932,2,1,1024,06/27/2010 22:02:51,06/29/2010 06:26:54,148979
933,2,1,1025,06/27/2010 22:25:17,06/27/2010 23:17:18,148980
934,533,5,1026,06/28/2010 00:19:30,06/28/2010 00:21:07,148993
935,2,1,1027,06/28/2010 01:23:34,06/28/2010 01:30:57,148998
936,2,1,1028,06/28/2010 01:37:23,06/28/2010 01:37:57,149002
937,2,1,1030,06/28/2010 12:18:37,06/28/2010 12:18:37,149040
938,2,1,1031,06/28/2010 14:11:42,06/28/2010 14:21:05,149049
939,2,1,1032,06/28/2010 17:03:50,07/06/2010 03:08:15,149063
940,533,5,1033,06/28/2010 19:45:23,06/28/2010 20:23:09,149082
941,2,1,1034,06/28/2010 20:48:19,06/29/2010 01:37:26,149097
942,2,1,1035,06/28/2010 22:55:05,03/13/2011 00:01:46,149117
943,2,1,1036,06/28/2010 23:08:57,06/28/2010 23:17:21,149119
944,2,1,1037,06/28/2010 23:24:20,06/28/2010 23:25:12,149122
945,2,1,1038,06/29/2010 14:52:18,06/30/2010 11:40:00,149225
946,2,1,1039,06/29/2010 15:10:57,06/29/2010 18:44:35,149234
947,2,1,1041,06/30/2010 00:20:13,06/30/2010 00:21:47,149444
948,2,1,1042,06/30/2010 05:16:08,06/30/2010 05:20:46,149471
949,2,1,1043,06/30/2010 05:33:48,09/14/2010 17:51:41,149472
950,2,1,1044,06/30/2010 05:57:14,06/30/2010 06:07:20,149474
951,2,1,1047,06/30/2010 21:50:54,06/30/2010 23:33:34,149713
952,533,5,1048,07/01/2010 01:02:04,07/01/2010 01:03:32,149746
953,533,5,1051,07/01/2010 23:10:27,07/01/2010 23:12:28,149922
954,533,5,1052,07/01/2010 23:33:59,07/01/2010 23:44:12,149926
955,2,1,1053,07/02/2010 00:28:38,07/02/2010 00:30:33,149933
956,2,1,1054,07/02/2010 16:46:15,07/02/2010 17:01:58,149987
957,532,2,1055,07/02/2010 18:12:27,07/02/2010 18:12:27,150003
958,533,5,1056,07/02/2010 19:42:42,07/02/2010 19:51:41,150024
959,2,1,1057,07/03/2010 00:51:17,07/03/2010 00:53:43,150069
960,2,1,1058,07/03/2010 01:25:59,07/03/2010 01:41:37,150078
961,533,5,1059,07/03/2010 03:23:24,07/03/2010 03:26:52,150090
962,2,1,1060,07/03/2010 07:27:31,07/03/2010 07:32:51,150101
963,2,1,1061,07/04/2010 01:52:08,07/04/2010 06:26:15,150183
964,533,5,1062,07/04/2010 02:04:09,07/04/2010 02:31:15,150184
965,2,1,1063,07/04/2010 02:23:34,07/04/2010 02:34:21,150185
966,2,1,1064,07/04/2010 03:41:05,07/04/2010 03:41:39,150192
967,533,5,1065,07/04/2010 04:08:36,07/04/2010 04:09:32,150197
968,2,1,1066,07/04/2010 08:28:52,07/04/2010 08:29:38,150204
969,2,1,1069,07/05/2010 01:48:47,07/05/2010 02:46:00,150263
970,533,5,1070,07/05/2010 06:00:35,07/05/2010 06:04:22,150282
971,533,5,1071,07/05/2010 15:44:59,07/05/2010 15:44:59,150299
972,2,1,1072,07/05/2010 17:34:31,07/05/2010 17:34:31,150308
973,2,1,1073,07/05/2010 21:17:47,07/05/2010 21:20:03,150333
974,533,5,1074,07/05/2010 22:56:56,07/05/2010 22:57:45,150347
975,533,5,1075,07/05/2010 23:06:33,07/05/2010 23:13:40,150349
976,2,1,1076,07/06/2010 00:59:40,07/06/2010 01:03:23,150365
977,2,1,1077,07/06/2010 03:10:41,08/29/2010 19:16:31,150380
978,2,1,1078,07/06/2010 12:46:48,07/06/2010 12:51:16,150398
979,2,1,1080,07/06/2010 17:58:11,07/06/2010 18:16:47,150431
980,2,1,1081,07/06/2010 18:54:36,07/06/2010 18:56:20,150441
981,2,1,1082,07/06/2010 19:08:00,07/06/2010 19:08:59,150442
982,532,2,1083,07/06/2010 19:24:11,07/26/2010 12:53:44,150452
983,2,1,1084,07/07/2010 04:48:42,07/07/2010 04:51:38,150947
984,2,1,1085,07/07/2010 04:48:48,07/07/2010 05:11:30,150948
985,2,1,1086,07/07/2010 04:48:54,07/07/2010 05:22:16,150949
986,2,1,1087,07/07/2010 04:49:08,07/30/2010 02:54:30,150950
987,2,1,1088,07/07/2010 04:49:12,07/07/2010 05:05:35,150951
988,2,1,1089,07/07/2010 04:49:46,07/11/2010 15:48:21,150953
989,2,1,1090,07/07/2010 04:49:49,07/07/2010 04:49:49,150954
990,2,1,1091,07/07/2010 06:45:33,07/07/2010 07:00:09,150972
991,2,1,1092,07/07/2010 13:20:36,07/07/2010 13:40:06,150993
992,533,5,1093,07/07/2010 14:19:32,07/07/2010 14:19:32,151005
993,2,1,1094,07/07/2010 16:49:46,07/13/2010 04:51:33,151052
994,2,1,1095,07/07/2010 16:50:02,07/07/2010 16:50:02,151053
995,2,1,1096,07/07/2010 16:50:27,07/07/2010 16:50:27,151054
996,2,1,1098,07/07/2010 16:50:32,07/07/2010 16:57:11,151056
997,2,1,1099,07/07/2010 16:53:06,07/13/2010 21:47:00,151057
998,532,2,1100,07/07/2010 19:36:59,07/07/2010 20:01:11,151105
999,2,1,1101,07/07/2010 22:54:51,07/07/2010 23:01:22,151150
1000,2,1,1102,07/07/2010 22:55:14,07/07/2010 23:00:21,151152
1001,2,1,1103,07/07/2010 22:55:15,07/07/2010 22:56:44,151151
1002,2,1,1105,07/07/2010 22:55:20,07/07/2010 23:21:30,151153
1003,2,1,1104,07/07/2010 22:55:20,07/07/2010 23:43:40,151155
1004,2,1,1107,07/07/2010 22:55:20,07/07/2010 22:56:34,151154
1005,2,1,1108,07/07/2010 22:55:30,07/22/2010 22:35:06,151157
1006,2,1,1109,07/07/2010 22:55:33,07/07/2010 22:55:33,151158
1007,2,1,1110,07/07/2010 23:45:33,07/08/2010 05:51:42,151167
1008,2,1,1111,07/08/2010 01:35:08,07/08/2010 01:40:04,151185
1009,2,1,1112,07/08/2010 02:40:24,07/08/2010 02:44:31,151193
1010,533,5,1113,07/08/2010 03:04:01,07/08/2010 03:15:52,151198
1011,2,1,1114,07/08/2010 04:45:28,07/08/2010 05:35:39,151220
1012,2,1,1117,07/08/2010 04:45:44,07/08/2010 04:55:56,151223
1013,2,1,1118,07/08/2010 04:45:46,07/08/2010 04:56:18,151224
1014,2,1,1119,07/08/2010 04:46:34,07/08/2010 04:52:30,151225
1015,533,5,1120,07/08/2010 05:17:30,07/08/2010 05:20:53,151226
1016,2,1,1121,07/08/2010 11:49:23,07/09/2010 12:58:02,151238
1017,2,1,1122,07/08/2010 11:49:32,07/08/2010 12:13:40,151239
1018,2,1,1124,07/08/2010 11:49:44,07/08/2010 11:50:54,151241
1019,2,1,1125,07/08/2010 13:51:01,07/08/2010 14:18:17,151255
1020,2,1,1126,07/08/2010 15:49:49,08/09/2010 23:58:24,151271
1021,2,1,1127,07/08/2010 15:49:50,07/08/2010 16:05:06,151270
1022,2,1,1129,07/08/2010 15:50:11,07/08/2010 21:15:53,151273
1023,2,1,1130,07/08/2010 15:50:27,07/16/2010 04:48:45,151274
1024,2,1,1128,07/08/2010 15:52:30,08/10/2010 13:20:10,151272
1025,2,1,1132,07/08/2010 16:34:20,07/08/2010 16:34:57,151296
1026,2,1,1133,07/08/2010 17:48:27,07/08/2010 17:50:51,151310
1027,2,1,1134,07/08/2010 21:36:17,07/08/2010 21:38:00,151356
1028,2,1,1135,07/08/2010 22:58:19,07/08/2010 23:02:45,151367
1029,2,1,1138,07/09/2010 00:23:21,07/09/2010 00:25:02,151376
1030,2,1,1139,07/09/2010 00:23:30,07/09/2010 13:34:10,151378
1031,2,1,1140,07/09/2010 00:23:30,07/09/2010 00:49:13,151377
1032,2,1,1141,07/09/2010 02:23:54,01/21/2011 00:03:36,151392
1033,2,1,1142,07/09/2010 02:23:58,07/09/2010 02:24:31,151393
1034,2,1,1143,07/09/2010 02:24:09,07/09/2010 03:07:44,151394
1035,2,1,1144,07/09/2010 02:24:11,07/09/2010 02:26:11,151395
1036,2,1,1145,07/09/2010 02:24:22,07/11/2010 15:50:31,151396
1037,2,1,1146,07/09/2010 02:25:52,07/09/2010 02:25:52,151399
1038,2,1,1151,07/09/2010 05:47:42,07/10/2010 02:22:35,151419
1039,2,1,1152,07/09/2010 05:47:54,03/13/2011 03:56:21,151420
1040,2,1,1149,07/09/2010 05:49:14,07/11/2010 07:32:37,151417
1041,2,1,1153,07/09/2010 06:44:47,10/08/2010 19:44:58,151424
1042,2,1,1154,07/09/2010 07:56:48,07/09/2010 08:00:38,151426
1043,2,1,1155,07/09/2010 10:48:16,07/09/2010 11:02:37,151427
1044,2,1,1156,07/09/2010 10:49:19,07/09/2010 10:51:53,151428
1045,2,1,1157,07/09/2010 11:51:05,07/09/2010 11:54:06,151431
1046,2,1,1158,07/09/2010 14:52:08,07/09/2010 15:04:01,151456
1047,2,1,1159,07/09/2010 15:30:42,07/09/2010 15:32:15,151461
1048,2,1,1162,07/09/2010 21:41:32,07/09/2010 21:48:46,151529
1049,2,1,1163,07/09/2010 22:17:04,08/10/2010 19:21:33,151533
1050,2,1,1164,07/09/2010 22:17:10,07/09/2010 22:34:01,151534
1051,2,1,1165,07/09/2010 22:17:19,07/09/2010 22:21:22,151535
1052,2,1,1166,07/09/2010 22:17:39,07/09/2010 22:17:39,151536
1053,2,1,1167,07/09/2010 22:18:08,07/25/2010 17:18:40,151537
1054,2,1,1169,07/09/2010 22:28:07,07/09/2010 22:37:17,151542
1055,2,1,1170,07/09/2010 23:16:31,07/09/2010 23:17:08,151549
1056,2,1,1171,07/09/2010 23:23:02,07/09/2010 23:23:02,151555
1057,2,1,1172,07/10/2010 00:53:51,07/10/2010 00:58:13,151566
1058,2,1,1173,07/10/2010 01:13:34,07/10/2010 01:14:18,151570
1059,2,1,1175,07/10/2010 05:01:09,07/10/2010 05:10:28,151597
1060,2,1,1176,07/10/2010 05:01:11,07/10/2010 14:42:46,151596
1061,2,1,1178,07/10/2010 05:14:33,07/10/2010 21:25:08,151600
1062,2,1,1179,07/10/2010 06:00:02,07/10/2010 06:03:32,151602
1063,2,1,1180,07/10/2010 06:01:33,07/10/2010 11:01:32,151603
1064,2,1,1182,07/10/2010 11:20:58,07/26/2010 05:37:20,151607
1065,2,1,1183,07/10/2010 13:21:41,07/10/2010 13:46:12,151613
1066,2,1,1185,07/10/2010 13:45:55,07/10/2010 18:41:47,151616
1067,2,1,1189,07/10/2010 13:46:21,08/04/2010 16:48:40,151620
1068,2,1,1190,07/10/2010 13:46:35,07/10/2010 13:57:12,151621
1069,2,1,1186,07/10/2010 13:47:03,07/10/2010 14:27:17,151617
1070,2,1,1191,07/10/2010 14:34:38,07/10/2010 14:59:17,151623
1071,2,1,1192,07/10/2010 15:58:10,07/10/2010 17:15:45,151628
1072,2,1,1193,07/10/2010 16:51:58,07/19/2010 01:46:10,151636
1073,2,1,1196,07/10/2010 16:52:25,07/10/2010 17:20:19,151639
1074,2,1,1197,07/10/2010 16:52:46,07/10/2010 16:54:18,151640
1075,2,1,1198,07/10/2010 16:54:08,07/10/2010 17:22:25,151641
1076,2,1,1199,07/10/2010 17:03:21,07/11/2010 04:09:49,151642
1077,2,1,1200,07/10/2010 22:45:06,07/10/2010 22:47:48,151701
1078,2,1,1201,07/10/2010 22:45:15,07/10/2010 22:46:23,151702
1079,2,1,1202,07/10/2010 22:45:20,08/08/2010 20:25:11,151704
1080,2,1,1203,07/10/2010 22:45:22,07/11/2010 01:27:55,151705
1081,2,1,1204,07/10/2010 22:45:23,07/10/2010 22:46:14,151703
1082,2,1,1205,07/10/2010 22:45:28,08/09/2010 14:18:04,151706
1083,2,1,1206,07/10/2010 22:45:43,07/10/2010 22:47:33,151707
1084,533,5,1207,07/10/2010 23:08:37,07/10/2010 23:24:02,151713
1085,2,1,1208,07/10/2010 23:17:41,07/10/2010 23:18:37,151715
1086,2,1,1209,07/10/2010 23:47:17,07/10/2010 23:49:04,151718
1087,2,1,1210,07/10/2010 23:47:22,07/10/2010 23:49:31,151720
1088,2,1,1211,07/10/2010 23:47:23,07/11/2010 00:04:32,151719
1089,533,5,1212,07/11/2010 00:08:31,07/16/2010 04:27:16,151723
1090,533,5,1214,07/11/2010 00:46:08,11/11/2010 01:58:36,151730
1091,533,5,1215,07/11/2010 00:48:56,07/11/2010 01:13:45,151731
1092,2,1,1216,07/11/2010 02:43:21,07/11/2010 02:49:26,151748
1093,533,5,1217,07/11/2010 03:11:14,07/11/2010 03:14:28,151751
1094,533,5,1219,07/11/2010 03:14:20,07/11/2010 19:23:04,151754
1095,2,1,1220,07/11/2010 03:28:52,07/11/2010 04:10:20,151758
1096,2,1,1221,07/11/2010 03:31:16,07/11/2010 05:09:23,151759
1097,2,1,1222,07/11/2010 03:31:27,08/10/2010 06:00:14,151760
1098,2,1,1225,07/11/2010 03:37:18,07/11/2010 04:15:19,151765
1099,2,1,1226,07/11/2010 03:45:37,07/27/2010 14:29:57,151766
1100,2,1,1227,07/11/2010 03:55:39,07/11/2010 04:00:05,151769
1101,2,1,1228,07/11/2010 04:15:51,07/11/2010 04:29:25,151771
1102,2,1,1230,07/11/2010 04:32:22,07/11/2010 04:32:22,151777
1103,533,5,1231,07/11/2010 04:37:55,07/17/2010 20:01:59,151779
1104,2,1,1232,07/11/2010 05:06:54,12/20/2010 23:27:47,151783
1105,2,1,1223,07/11/2010 05:47:28,07/11/2010 05:56:33,151761
1106,2,1,1233,07/11/2010 05:47:36,07/11/2010 05:55:06,151787
1107,2,1,1234,07/11/2010 05:51:18,07/11/2010 05:53:48,151788
1108,2,1,1235,07/11/2010 05:51:34,07/11/2010 06:07:39,151789
1109,2,1,1236,07/11/2010 05:51:39,07/11/2010 06:02:53,151790
1110,2,1,1237,07/11/2010 05:52:01,07/11/2010 05:56:42,151791
1111,2,1,1238,07/11/2010 05:52:22,07/11/2010 05:53:05,151792
1112,2,1,1223,07/11/2010 05:59:38,07/11/2010 06:13:27,151795
1113,2,1,1239,07/11/2010 06:38:33,07/11/2010 06:41:38,151796
1114,533,5,1241,07/11/2010 06:48:26,07/11/2010 06:51:10,151798
1115,2,1,1242,07/11/2010 06:51:51,07/11/2010 06:55:35,151799
1116,2,1,1243,07/11/2010 13:20:50,07/11/2010 13:29:35,151804
1117,2,1,1244,07/11/2010 13:20:56,07/11/2010 13:40:10,151805
1118,2,1,1245,07/11/2010 13:21:29,07/11/2010 13:21:29,151806
1119,2,1,1247,07/11/2010 15:46:43,08/04/2010 16:53:47,151814
1120,2,1,1248,07/11/2010 15:47:01,07/11/2010 15:52:52,151815
1121,2,1,1251,07/11/2010 15:47:47,07/11/2010 15:53:25,151818
1122,2,1,1254,07/11/2010 17:47:42,07/11/2010 19:14:01,151840
1123,2,1,1255,07/11/2010 17:47:43,07/11/2010 18:05:37,151841
1124,2,1,1257,07/11/2010 17:47:51,07/11/2010 17:56:31,151842
1125,2,1,1260,07/11/2010 18:14:45,07/11/2010 18:19:32,151847
1126,2,1,1261,07/11/2010 23:31:26,07/16/2010 05:01:18,151879
1127,2,1,1262,07/11/2010 23:45:04,08/06/2010 21:22:03,151882
1128,2,1,1263,07/12/2010 00:43:35,07/12/2010 00:59:58,151887
1129,2,1,1265,07/12/2010 00:43:50,07/12/2010 00:46:56,151889
1130,2,1,1266,07/12/2010 00:43:56,07/12/2010 01:28:36,151890
1131,2,1,1267,07/12/2010 00:44:08,07/12/2010 00:44:49,151891
1132,2,1,1268,07/12/2010 00:44:08,07/12/2010 01:05:20,151893
1133,2,1,1269,07/12/2010 00:44:12,07/12/2010 00:49:17,151894
1134,2,1,1270,07/12/2010 00:44:12,07/12/2010 00:46:32,151892
1135,2,1,1271,07/12/2010 00:44:21,07/12/2010 00:47:30,151895
1136,2,1,1272,07/12/2010 00:44:24,07/12/2010 00:44:24,151896
1137,2,1,1273,07/12/2010 00:44:30,07/12/2010 00:44:30,151897
1138,2,1,1274,07/12/2010 00:58:57,07/12/2010 00:58:57,151902
1139,2,1,1275,07/12/2010 00:59:03,07/12/2010 01:12:18,151903
1140,2,1,1276,07/12/2010 02:06:22,07/12/2010 04:16:00,151909
1141,2,1,1277,07/12/2010 04:15:02,07/26/2010 00:49:18,151926
1142,2,1,1279,07/12/2010 04:15:31,07/12/2010 04:15:31,151928
1143,2,1,1280,07/12/2010 04:15:32,07/12/2010 04:19:34,151929
1144,2,1,1281,07/12/2010 04:15:50,03/28/2011 03:56:18,151930
1145,2,1,1282,07/12/2010 04:16:16,07/12/2010 04:30:09,151931
1146,2,1,1283,07/12/2010 04:17:07,07/12/2010 04:17:07,151932
1147,2,1,1284,07/12/2010 05:05:25,07/12/2010 13:20:50,151939
1148,2,1,1285,07/12/2010 05:07:49,07/12/2010 05:13:27,151940
1149,2,1,1286,07/12/2010 05:23:48,07/12/2010 05:24:31,151942
1150,2,1,1287,07/12/2010 05:41:28,07/12/2010 05:42:51,151944
1151,2,1,1289,07/12/2010 05:41:52,07/12/2010 05:51:43,151946
1152,2,1,1291,07/12/2010 05:42:37,07/12/2010 05:47:10,151948
1153,2,1,1294,07/12/2010 14:45:39,07/12/2010 14:56:12,152014
1154,2,1,1295,07/12/2010 15:58:56,02/13/2011 15:33:36,152039
1155,2,1,1296,07/12/2010 17:34:03,07/12/2010 17:34:55,152050
1156,2,1,1297,07/12/2010 17:38:12,07/12/2010 17:39:58,152051
1157,2,1,1298,07/12/2010 18:17:41,07/12/2010 18:47:39,152062
1158,2,1,1299,07/12/2010 18:47:08,07/18/2010 20:48:19,152068
1159,2,1,1300,07/12/2010 18:47:23,12/01/2010 23:28:28,152069
1160,2,1,1301,07/12/2010 18:47:48,07/12/2010 23:12:16,152070
1161,2,1,1302,07/12/2010 18:47:51,07/12/2010 19:32:17,152071
1162,2,1,1303,07/12/2010 18:47:56,07/12/2010 18:53:05,152072
1163,2,1,1304,07/12/2010 18:48:15,07/12/2010 18:49:52,152074
1164,2,1,1305,07/12/2010 18:48:29,07/12/2010 19:09:47,152075
1165,2,1,1306,07/13/2010 02:47:30,07/13/2010 02:50:11,152157
