id,tag_id,taggable_id,tagger_id,tagger_type,taggable_type,context,created_at
1017,67,59,,,Conversation,poweron,11/09/2009 18:41:17
1018,7,58,,,Conversation,poweron,11/09/2009 18:41:17
1019,67,58,,,Conversation,poweron,11/09/2009 18:41:17
1020,79,58,,,Conversation,poweron,11/09/2009 18:41:17
1021,5,57,,,Conversation,poweron,11/09/2009 18:41:17
1022,67,57,,,Conversation,poweron,11/09/2009 18:41:17
1023,7,55,,,Conversation,poweron,11/09/2009 18:41:17
1024,67,55,,,Conversation,poweron,11/09/2009 18:41:17
1025,29,54,,,Conversation,poweron,11/09/2009 18:41:17
1026,67,54,,,Conversation,poweron,11/09/2009 18:41:17
1027,7,51,,,Conversation,poweron,11/09/2009 18:41:17
1028,2,50,,,Conversation,poweron,11/09/2009 18:41:17
1029,4,50,,,Conversation,poweron,11/09/2009 18:41:17
1030,7,50,,,Conversation,poweron,11/09/2009 18:41:17
1031,16,50,,,Conversation,poweron,11/09/2009 18:41:17
1032,67,50,,,Conversation,poweron,11/09/2009 18:41:17
1033,79,50,,,Conversation,poweron,11/09/2009 18:41:17
1034,67,49,,,Conversation,poweron,11/09/2009 18:41:17
1035,7,48,,,Conversation,poweron,11/09/2009 18:41:17
1037,7,46,,,Conversation,poweron,11/09/2009 18:41:18
1038,79,80,,,Conversation,poweron,11/09/2009 18:42:00
1039,7,78,,,Conversation,poweron,11/09/2009 18:42:26
1040,29,78,,,Conversation,poweron,11/09/2009 18:42:26
1041,52,78,,,Conversation,poweron,11/09/2009 18:42:26
1042,79,78,,,Conversation,poweron,11/09/2009 18:42:26
1043,79,77,,,Conversation,poweron,11/09/2009 18:42:46
1044,1,62,,,Conversation,poweron,11/09/2009 18:43:10
1045,79,56,,,Conversation,poweron,11/09/2009 18:43:29
1046,79,53,,,Conversation,poweron,11/09/2009 18:46:47
1047,79,52,,,Conversation,poweron,11/09/2009 18:47:07
1049,67,47,,,Conversation,poweron,11/09/2009 18:47:29
1050,82,47,,,Conversation,poweron,11/09/2009 18:48:10
1051,1,48,,,Conversation,poweron,11/09/2009 18:50:22
1052,7,143,,,Article,poweron,11/09/2009 21:29:32
1053,7,144,,,Article,poweron,11/09/2009 21:30:25
1054,79,144,,,Article,poweron,11/09/2009 21:30:25
1055,1,145,,,Article,poweron,11/09/2009 21:32:42
1056,2,145,,,Article,poweron,11/09/2009 21:32:42
1057,3,145,,,Article,poweron,11/09/2009 21:32:42
1058,4,145,,,Article,poweron,11/09/2009 21:32:42
1059,5,145,,,Article,poweron,11/09/2009 21:32:42
1060,7,145,,,Article,poweron,11/09/2009 21:32:42
1061,16,145,,,Article,poweron,11/09/2009 21:32:42
1062,17,145,,,Article,poweron,11/09/2009 21:32:42
1063,27,145,,,Article,poweron,11/09/2009 21:32:42
1064,28,145,,,Article,poweron,11/09/2009 21:32:42
1065,29,145,,,Article,poweron,11/09/2009 21:32:42
1066,31,145,,,Article,poweron,11/09/2009 21:32:42
1067,32,145,,,Article,poweron,11/09/2009 21:32:42
1068,69,145,,,Article,poweron,11/09/2009 21:32:42
1069,71,145,,,Article,poweron,11/09/2009 21:32:42
1070,67,145,,,Article,poweron,11/09/2009 21:32:42
1071,72,145,,,Article,poweron,11/09/2009 21:32:42
1072,52,145,,,Article,poweron,11/09/2009 21:32:42
1073,73,145,,,Article,poweron,11/09/2009 21:32:42
1074,74,145,,,Article,poweron,11/09/2009 21:32:42
1075,77,145,,,Article,poweron,11/09/2009 21:32:42
1076,78,145,,,Article,poweron,11/09/2009 21:32:42
1077,79,145,,,Article,poweron,11/09/2009 21:32:42
1078,80,145,,,Article,poweron,11/09/2009 21:32:42
1079,82,145,,,Article,poweron,11/09/2009 21:32:42
1080,1,69,,,Oprofile,poweron,11/10/2009 17:11:14
1081,2,69,,,Oprofile,poweron,11/10/2009 17:11:14
1082,3,69,,,Oprofile,poweron,11/10/2009 17:11:14
1083,4,69,,,Oprofile,poweron,11/10/2009 17:11:14
1084,5,69,,,Oprofile,poweron,11/10/2009 17:11:14
1085,7,69,,,Oprofile,poweron,11/10/2009 17:11:14
1086,77,69,,,Oprofile,poweron,11/10/2009 17:11:14
1087,79,69,,,Oprofile,poweron,11/10/2009 17:11:14
1088,80,69,,,Oprofile,poweron,11/10/2009 17:11:14
1089,1,70,,,Oprofile,poweron,11/10/2009 17:13:20
1090,2,70,,,Oprofile,poweron,11/10/2009 17:13:20
1091,3,70,,,Oprofile,poweron,11/10/2009 17:13:20
1092,4,70,,,Oprofile,poweron,11/10/2009 17:13:20
1093,5,70,,,Oprofile,poweron,11/10/2009 17:13:20
1094,7,70,,,Oprofile,poweron,11/10/2009 17:13:20
1095,77,70,,,Oprofile,poweron,11/10/2009 17:13:20
1096,79,70,,,Oprofile,poweron,11/10/2009 17:13:20
1097,80,70,,,Oprofile,poweron,11/10/2009 17:13:20
1098,1,67,,,Oprofile,poweron,11/10/2009 17:15:15
1099,2,67,,,Oprofile,poweron,11/10/2009 17:15:15
1100,3,67,,,Oprofile,poweron,11/10/2009 17:15:15
1101,4,67,,,Oprofile,poweron,11/10/2009 17:15:15
1102,5,67,,,Oprofile,poweron,11/10/2009 17:15:15
1103,7,67,,,Oprofile,poweron,11/10/2009 17:15:15
1104,16,67,,,Oprofile,poweron,11/10/2009 17:15:15
1105,77,67,,,Oprofile,poweron,11/10/2009 17:15:15
1106,79,67,,,Oprofile,poweron,11/10/2009 17:15:15
1107,80,67,,,Oprofile,poweron,11/10/2009 17:15:15
1108,7,16,,,Oprofile,poweron,11/10/2009 17:25:23
1109,16,16,,,Oprofile,poweron,11/10/2009 17:25:23
1110,17,16,,,Oprofile,poweron,11/10/2009 17:25:23
1111,29,16,,,Oprofile,poweron,11/10/2009 17:25:23
1112,32,16,,,Oprofile,poweron,11/10/2009 17:25:23
1113,69,16,,,Oprofile,poweron,11/10/2009 17:25:23
1114,71,16,,,Oprofile,poweron,11/10/2009 17:25:23
1115,67,16,,,Oprofile,poweron,11/10/2009 17:25:23
1116,72,16,,,Oprofile,poweron,11/10/2009 17:25:23
1117,52,16,,,Oprofile,poweron,11/10/2009 17:25:23
1118,78,16,,,Oprofile,poweron,11/10/2009 17:25:23
1119,79,16,,,Oprofile,poweron,11/10/2009 17:25:23
1120,81,16,,,Oprofile,poweron,11/10/2009 17:25:23
1121,1,72,,,Oprofile,poweron,11/10/2009 17:28:06
1122,2,72,,,Oprofile,poweron,11/10/2009 17:28:06
1123,3,72,,,Oprofile,poweron,11/10/2009 17:28:06
1124,4,72,,,Oprofile,poweron,11/10/2009 17:28:06
1125,5,72,,,Oprofile,poweron,11/10/2009 17:28:06
1126,77,72,,,Oprofile,poweron,11/10/2009 17:28:06
1127,80,72,,,Oprofile,poweron,11/10/2009 17:28:06
1128,1,65,,,Oprofile,poweron,11/10/2009 17:29:46
1129,3,65,,,Oprofile,poweron,11/10/2009 17:29:46
1130,4,65,,,Oprofile,poweron,11/10/2009 17:29:46
1131,5,65,,,Oprofile,poweron,11/10/2009 17:29:46
1132,7,65,,,Oprofile,poweron,11/10/2009 17:29:46
1133,77,65,,,Oprofile,poweron,11/10/2009 17:29:46
1134,79,65,,,Oprofile,poweron,11/10/2009 17:29:46
1135,80,65,,,Oprofile,poweron,11/10/2009 17:29:46
1136,1,53,,,Oprofile,poweron,11/10/2009 17:38:25
1137,2,53,,,Oprofile,poweron,11/10/2009 17:38:25
1138,3,53,,,Oprofile,poweron,11/10/2009 17:38:25
1139,4,53,,,Oprofile,poweron,11/10/2009 17:38:25
1140,5,53,,,Oprofile,poweron,11/10/2009 17:38:25
1141,7,53,,,Oprofile,poweron,11/10/2009 17:38:25
1142,77,53,,,Oprofile,poweron,11/10/2009 17:38:25
1143,79,53,,,Oprofile,poweron,11/10/2009 17:38:25
1144,80,53,,,Oprofile,poweron,11/10/2009 17:38:25
1145,1,55,,,Oprofile,poweron,11/10/2009 17:39:43
1146,2,55,,,Oprofile,poweron,11/10/2009 17:39:43
1147,3,55,,,Oprofile,poweron,11/10/2009 17:39:43
1148,4,55,,,Oprofile,poweron,11/10/2009 17:39:43
1149,5,55,,,Oprofile,poweron,11/10/2009 17:39:43
1150,7,55,,,Oprofile,poweron,11/10/2009 17:39:43
1151,77,55,,,Oprofile,poweron,11/10/2009 17:39:43
1152,79,55,,,Oprofile,poweron,11/10/2009 17:39:43
1153,80,55,,,Oprofile,poweron,11/10/2009 17:39:43
1154,1,58,,,Oprofile,poweron,11/10/2009 17:41:15
1155,2,58,,,Oprofile,poweron,11/10/2009 17:41:15
1156,3,58,,,Oprofile,poweron,11/10/2009 17:41:15
1157,4,58,,,Oprofile,poweron,11/10/2009 17:41:15
1158,5,58,,,Oprofile,poweron,11/10/2009 17:41:15
1159,7,58,,,Oprofile,poweron,11/10/2009 17:41:15
1160,77,58,,,Oprofile,poweron,11/10/2009 17:41:15
1161,79,58,,,Oprofile,poweron,11/10/2009 17:41:15
1162,80,58,,,Oprofile,poweron,11/10/2009 17:41:15
1163,1,62,,,Oprofile,poweron,11/10/2009 17:43:32
1164,2,62,,,Oprofile,poweron,11/10/2009 17:43:32
1165,3,62,,,Oprofile,poweron,11/10/2009 17:43:32
1166,4,62,,,Oprofile,poweron,11/10/2009 17:43:32
1167,5,62,,,Oprofile,poweron,11/10/2009 17:43:32
1168,7,62,,,Oprofile,poweron,11/10/2009 17:43:32
1169,77,62,,,Oprofile,poweron,11/10/2009 17:43:32
1170,79,62,,,Oprofile,poweron,11/10/2009 17:43:32
1171,80,62,,,Oprofile,poweron,11/10/2009 17:43:32
1172,7,73,,,Oprofile,poweron,11/10/2009 17:46:42
1173,27,73,,,Oprofile,poweron,11/10/2009 17:46:42
1174,79,73,,,Oprofile,poweron,11/10/2009 17:46:42
1175,81,73,,,Oprofile,poweron,11/10/2009 17:46:42
1176,1,63,,,Oprofile,poweron,11/10/2009 17:49:03
1177,2,63,,,Oprofile,poweron,11/10/2009 17:49:03
1178,3,63,,,Oprofile,poweron,11/10/2009 17:49:03
1179,4,63,,,Oprofile,poweron,11/10/2009 17:49:03
1180,5,63,,,Oprofile,poweron,11/10/2009 17:49:03
1181,7,63,,,Oprofile,poweron,11/10/2009 17:49:03
1182,77,63,,,Oprofile,poweron,11/10/2009 17:49:03
1183,79,63,,,Oprofile,poweron,11/10/2009 17:49:03
1184,80,63,,,Oprofile,poweron,11/10/2009 17:49:03
1185,1,68,,,Oprofile,poweron,11/10/2009 17:50:26
1186,2,68,,,Oprofile,poweron,11/10/2009 17:50:26
1187,3,68,,,Oprofile,poweron,11/10/2009 17:50:26
1188,4,68,,,Oprofile,poweron,11/10/2009 17:50:26
1189,5,68,,,Oprofile,poweron,11/10/2009 17:50:26
1190,7,68,,,Oprofile,poweron,11/10/2009 17:50:26
1191,77,68,,,Oprofile,poweron,11/10/2009 17:50:26
1192,79,68,,,Oprofile,poweron,11/10/2009 17:50:26
1193,80,68,,,Oprofile,poweron,11/10/2009 17:50:26
1194,7,64,,,Oprofile,poweron,11/10/2009 17:52:24
1195,16,64,,,Oprofile,poweron,11/10/2009 17:52:24
1196,17,64,,,Oprofile,poweron,11/10/2009 17:52:24
1197,79,64,,,Oprofile,poweron,11/10/2009 17:52:24
1198,1,74,,,Oprofile,poweron,11/10/2009 17:54:29
1199,2,74,,,Oprofile,poweron,11/10/2009 17:54:29
1200,3,74,,,Oprofile,poweron,11/10/2009 17:54:29
1201,4,74,,,Oprofile,poweron,11/10/2009 17:54:29
1202,5,74,,,Oprofile,poweron,11/10/2009 17:54:29
1203,7,74,,,Oprofile,poweron,11/10/2009 17:54:29
1204,77,74,,,Oprofile,poweron,11/10/2009 17:54:29
1205,79,74,,,Oprofile,poweron,11/10/2009 17:54:29
1206,80,74,,,Oprofile,poweron,11/10/2009 17:54:29
1207,1,59,,,Oprofile,poweron,11/10/2009 17:58:35
1208,2,59,,,Oprofile,poweron,11/10/2009 17:58:35
1209,3,59,,,Oprofile,poweron,11/10/2009 17:58:35
1210,4,59,,,Oprofile,poweron,11/10/2009 17:58:35
1211,5,59,,,Oprofile,poweron,11/10/2009 17:58:35
1212,7,59,,,Oprofile,poweron,11/10/2009 17:58:35
1213,16,59,,,Oprofile,poweron,11/10/2009 17:58:35
1214,17,59,,,Oprofile,poweron,11/10/2009 17:58:35
1215,74,59,,,Oprofile,poweron,11/10/2009 17:58:35
1216,77,59,,,Oprofile,poweron,11/10/2009 17:58:35
1217,79,59,,,Oprofile,poweron,11/10/2009 17:58:35
1218,80,59,,,Oprofile,poweron,11/10/2009 17:58:35
1219,7,66,,,Oprofile,poweron,11/10/2009 18:09:49
1220,79,66,,,Oprofile,poweron,11/10/2009 18:09:49
1221,1,57,,,Oprofile,poweron,11/10/2009 18:12:58
1222,2,57,,,Oprofile,poweron,11/10/2009 18:12:58
1223,3,57,,,Oprofile,poweron,11/10/2009 18:12:58
1224,4,57,,,Oprofile,poweron,11/10/2009 18:12:58
1225,5,57,,,Oprofile,poweron,11/10/2009 18:12:58
1226,7,57,,,Oprofile,poweron,11/10/2009 18:12:58
1227,16,57,,,Oprofile,poweron,11/10/2009 18:12:58
1228,17,57,,,Oprofile,poweron,11/10/2009 18:12:58
1229,27,57,,,Oprofile,poweron,11/10/2009 18:12:58
1230,29,57,,,Oprofile,poweron,11/10/2009 18:12:58
1231,30,57,,,Oprofile,poweron,11/10/2009 18:12:58
1232,31,57,,,Oprofile,poweron,11/10/2009 18:12:59
1233,32,57,,,Oprofile,poweron,11/10/2009 18:12:59
1234,69,57,,,Oprofile,poweron,11/10/2009 18:12:59
1235,67,57,,,Oprofile,poweron,11/10/2009 18:12:59
1236,52,57,,,Oprofile,poweron,11/10/2009 18:12:59
1237,74,57,,,Oprofile,poweron,11/10/2009 18:12:59
1238,77,57,,,Oprofile,poweron,11/10/2009 18:12:59
1239,79,57,,,Oprofile,poweron,11/10/2009 18:12:59
1240,80,57,,,Oprofile,poweron,11/10/2009 18:12:59
1241,1,71,,,Oprofile,poweron,11/10/2009 18:14:59
1242,2,71,,,Oprofile,poweron,11/10/2009 18:14:59
1243,3,71,,,Oprofile,poweron,11/10/2009 18:14:59
1244,4,71,,,Oprofile,poweron,11/10/2009 18:14:59
1245,5,71,,,Oprofile,poweron,11/10/2009 18:14:59
1246,7,71,,,Oprofile,poweron,11/10/2009 18:14:59
1247,16,71,,,Oprofile,poweron,11/10/2009 18:14:59
1248,17,71,,,Oprofile,poweron,11/10/2009 18:14:59
1249,29,71,,,Oprofile,poweron,11/10/2009 18:14:59
1250,30,71,,,Oprofile,poweron,11/10/2009 18:14:59
1251,31,71,,,Oprofile,poweron,11/10/2009 18:14:59
1252,32,71,,,Oprofile,poweron,11/10/2009 18:14:59
1253,69,71,,,Oprofile,poweron,11/10/2009 18:14:59
1254,67,71,,,Oprofile,poweron,11/10/2009 18:14:59
1255,74,71,,,Oprofile,poweron,11/10/2009 18:14:59
1256,77,71,,,Oprofile,poweron,11/10/2009 18:14:59
1257,79,71,,,Oprofile,poweron,11/10/2009 18:14:59
1258,80,71,,,Oprofile,poweron,11/10/2009 18:14:59
1259,1,56,,,Oprofile,poweron,11/10/2009 18:16:45
1260,2,56,,,Oprofile,poweron,11/10/2009 18:16:45
1261,3,56,,,Oprofile,poweron,11/10/2009 18:16:45
1262,4,56,,,Oprofile,poweron,11/10/2009 18:16:45
1263,5,56,,,Oprofile,poweron,11/10/2009 18:16:45
1264,7,56,,,Oprofile,poweron,11/10/2009 18:16:45
1265,77,56,,,Oprofile,poweron,11/10/2009 18:16:45
1266,79,56,,,Oprofile,poweron,11/10/2009 18:16:45
1267,80,56,,,Oprofile,poweron,11/10/2009 18:16:45
1268,1,61,,,Oprofile,poweron,11/10/2009 18:18:22
1269,2,61,,,Oprofile,poweron,11/10/2009 18:18:22
1270,3,61,,,Oprofile,poweron,11/10/2009 18:18:22
1271,4,61,,,Oprofile,poweron,11/10/2009 18:18:22
1272,5,61,,,Oprofile,poweron,11/10/2009 18:18:22
1273,7,61,,,Oprofile,poweron,11/10/2009 18:18:22
1274,77,61,,,Oprofile,poweron,11/10/2009 18:18:22
1275,79,61,,,Oprofile,poweron,11/10/2009 18:18:22
1276,80,61,,,Oprofile,poweron,11/10/2009 18:18:22
1277,1,52,,,Oprofile,poweron,11/10/2009 18:20:43
1278,2,52,,,Oprofile,poweron,11/10/2009 18:20:43
1279,3,52,,,Oprofile,poweron,11/10/2009 18:20:43
1280,4,52,,,Oprofile,poweron,11/10/2009 18:20:43
1281,5,52,,,Oprofile,poweron,11/10/2009 18:20:43
1282,7,52,,,Oprofile,poweron,11/10/2009 18:20:43
1283,77,52,,,Oprofile,poweron,11/10/2009 18:20:43
1284,79,52,,,Oprofile,poweron,11/10/2009 18:20:43
1285,80,52,,,Oprofile,poweron,11/10/2009 18:20:43
1288,7,60,,,Oprofile,poweron,11/10/2009 18:22:51
1289,79,60,,,Oprofile,poweron,11/10/2009 18:22:51
1290,7,104,,,Conversation,poweron,11/11/2009 20:53:50
1291,29,104,,,Conversation,poweron,11/11/2009 20:53:50
1292,79,104,,,Conversation,poweron,11/11/2009 20:53:50
1293,80,104,,,Conversation,poweron,11/11/2009 20:53:50
1294,81,104,,,Conversation,poweron,11/11/2009 20:53:50
1295,7,103,,,Conversation,poweron,11/11/2009 20:53:50
1296,3,102,,,Conversation,poweron,11/11/2009 20:53:50
1297,5,102,,,Conversation,poweron,11/11/2009 20:53:50
1298,7,102,,,Conversation,poweron,11/11/2009 20:53:50
1299,16,102,,,Conversation,poweron,11/11/2009 20:53:50
1300,29,102,,,Conversation,poweron,11/11/2009 20:53:50
1301,67,102,,,Conversation,poweron,11/11/2009 20:53:50
1302,7,101,,,Conversation,poweron,11/11/2009 20:53:50
1303,29,101,,,Conversation,poweron,11/11/2009 20:53:50
1304,67,101,,,Conversation,poweron,11/11/2009 20:53:50
1305,67,100,,,Conversation,poweron,11/11/2009 20:53:50
1306,67,99,,,Conversation,poweron,11/11/2009 20:53:50
1307,5,98,,,Conversation,poweron,11/11/2009 20:53:50
1308,67,98,,,Conversation,poweron,11/11/2009 20:53:50
1309,16,97,,,Conversation,poweron,11/11/2009 20:53:50
1693,7,313,,,Oprofile,poweron,11/12/2009 17:11:40
1694,79,313,,,Oprofile,poweron,11/12/2009 17:11:40
1695,7,314,,,Oprofile,poweron,11/12/2009 17:11:42
1696,79,314,,,Oprofile,poweron,11/12/2009 17:11:42
1697,79,314,,,Oprofile,poweron,11/12/2009 17:11:42
1698,7,315,,,Oprofile,poweron,11/12/2009 17:11:43
1699,79,315,,,Oprofile,poweron,11/12/2009 17:11:43
1700,79,315,,,Oprofile,poweron,11/12/2009 17:11:43
1701,67,317,,,Oprofile,poweron,11/12/2009 17:11:46
1702,7,318,,,Oprofile,poweron,11/12/2009 17:11:47
1703,52,318,,,Oprofile,poweron,11/12/2009 17:11:47
1704,85,318,,,Oprofile,poweron,11/12/2009 17:11:47
1705,79,318,,,Oprofile,poweron,11/12/2009 17:11:47
1706,1,319,,,Oprofile,poweron,11/12/2009 17:11:49
1707,3,319,,,Oprofile,poweron,11/12/2009 17:11:49
1708,5,319,,,Oprofile,poweron,11/12/2009 17:11:49
1709,80,319,,,Oprofile,poweron,11/12/2009 17:11:49
1710,85,319,,,Oprofile,poweron,11/12/2009 17:11:49
1711,7,319,,,Oprofile,poweron,11/12/2009 17:11:49
1712,7,320,,,Oprofile,poweron,11/12/2009 17:11:50
1713,79,320,,,Oprofile,poweron,11/12/2009 17:11:50
1714,85,320,,,Oprofile,poweron,11/12/2009 17:11:50
1715,79,320,,,Oprofile,poweron,11/12/2009 17:11:50
1716,7,321,,,Oprofile,poweron,11/12/2009 17:11:51
1717,16,321,,,Oprofile,poweron,11/12/2009 17:11:51
1718,29,321,,,Oprofile,poweron,11/12/2009 17:11:51
1719,67,321,,,Oprofile,poweron,11/12/2009 17:11:51
1720,85,321,,,Oprofile,poweron,11/12/2009 17:11:51
1721,79,321,,,Oprofile,poweron,11/12/2009 17:11:51
1722,7,322,,,Oprofile,poweron,11/12/2009 17:11:53
1723,85,322,,,Oprofile,poweron,11/12/2009 17:11:53
1724,79,322,,,Oprofile,poweron,11/12/2009 17:11:53
1725,7,323,,,Oprofile,poweron,11/12/2009 17:11:54
1726,79,323,,,Oprofile,poweron,11/12/2009 17:11:54
1727,79,323,,,Oprofile,poweron,11/12/2009 17:11:54
1728,7,324,,,Oprofile,poweron,11/12/2009 17:11:55
1729,79,324,,,Oprofile,poweron,11/12/2009 17:11:55
1730,79,324,,,Oprofile,poweron,11/12/2009 17:11:55
1731,7,325,,,Oprofile,poweron,11/12/2009 17:11:56
1732,79,325,,,Oprofile,poweron,11/12/2009 17:11:56
1733,79,325,,,Oprofile,poweron,11/12/2009 17:11:56
1734,7,326,,,Oprofile,poweron,11/12/2009 17:11:58
1735,79,326,,,Oprofile,poweron,11/12/2009 17:11:58
1736,79,326,,,Oprofile,poweron,11/12/2009 17:11:58
1737,7,327,,,Oprofile,poweron,11/12/2009 17:11:59
1738,79,327,,,Oprofile,poweron,11/12/2009 17:11:59
1739,79,327,,,Oprofile,poweron,11/12/2009 17:11:59
1740,80,328,,,Oprofile,poweron,11/12/2009 17:12:00
1741,85,328,,,Oprofile,poweron,11/12/2009 17:12:00
1742,7,329,,,Oprofile,poweron,11/12/2009 17:12:02
1743,7,330,,,Oprofile,poweron,11/12/2009 17:12:03
1744,7,331,,,Oprofile,poweron,11/12/2009 17:12:04
1745,79,331,,,Oprofile,poweron,11/12/2009 17:12:04
1746,79,331,,,Oprofile,poweron,11/12/2009 17:12:04
1747,7,332,,,Oprofile,poweron,11/12/2009 17:12:06
1748,79,332,,,Oprofile,poweron,11/12/2009 17:12:06
1749,79,332,,,Oprofile,poweron,11/12/2009 17:12:06
1750,80,333,,,Oprofile,poweron,11/12/2009 17:12:07
1751,85,333,,,Oprofile,poweron,11/12/2009 17:12:07
1752,7,334,,,Oprofile,poweron,11/12/2009 17:12:08
1753,79,334,,,Oprofile,poweron,11/12/2009 17:12:08
1754,79,334,,,Oprofile,poweron,11/12/2009 17:12:08
1755,7,335,,,Oprofile,poweron,11/12/2009 17:12:10
1756,79,335,,,Oprofile,poweron,11/12/2009 17:12:10
1757,79,335,,,Oprofile,poweron,11/12/2009 17:12:10
1758,7,336,,,Oprofile,poweron,11/12/2009 17:12:11
1759,79,336,,,Oprofile,poweron,11/12/2009 17:12:11
1760,79,336,,,Oprofile,poweron,11/12/2009 17:12:11
1761,80,337,,,Oprofile,poweron,11/12/2009 17:12:12
1762,85,337,,,Oprofile,poweron,11/12/2009 17:12:12
1763,7,338,,,Oprofile,poweron,11/12/2009 17:12:13
1764,79,338,,,Oprofile,poweron,11/12/2009 17:12:13
1765,79,338,,,Oprofile,poweron,11/12/2009 17:12:13
1766,7,339,,,Oprofile,poweron,11/12/2009 17:12:15
1767,79,339,,,Oprofile,poweron,11/12/2009 17:12:15
1768,7,340,,,Oprofile,poweron,11/12/2009 17:12:16
1769,79,340,,,Oprofile,poweron,11/12/2009 17:12:16
1770,79,340,,,Oprofile,poweron,11/12/2009 17:12:16
1771,80,341,,,Oprofile,poweron,11/12/2009 17:12:17
1772,85,341,,,Oprofile,poweron,11/12/2009 17:12:17
1773,7,343,,,Oprofile,poweron,11/12/2009 17:12:20
1774,7,344,,,Oprofile,poweron,11/12/2009 17:12:21
1775,7,345,,,Oprofile,poweron,11/12/2009 17:12:23
1776,7,346,,,Oprofile,poweron,11/12/2009 17:12:25
1777,7,347,,,Oprofile,poweron,11/12/2009 17:12:26
1778,7,355,,,Oprofile,poweron,11/12/2009 17:12:37
1779,79,355,,,Oprofile,poweron,11/12/2009 17:12:37
1780,79,355,,,Oprofile,poweron,11/12/2009 17:12:37
1781,7,356,,,Oprofile,poweron,11/12/2009 17:12:38
1782,79,356,,,Oprofile,poweron,11/12/2009 17:12:38
1783,79,356,,,Oprofile,poweron,11/12/2009 17:12:38
1784,7,357,,,Oprofile,poweron,11/12/2009 17:12:39
1785,79,357,,,Oprofile,poweron,11/12/2009 17:12:39
1786,79,357,,,Oprofile,poweron,11/12/2009 17:12:39
1787,7,358,,,Oprofile,poweron,11/12/2009 17:12:40
1788,79,358,,,Oprofile,poweron,11/12/2009 17:12:40
1789,79,358,,,Oprofile,poweron,11/12/2009 17:12:40
1790,7,359,,,Oprofile,poweron,11/12/2009 17:12:42
1791,79,359,,,Oprofile,poweron,11/12/2009 17:12:42
1792,79,359,,,Oprofile,poweron,11/12/2009 17:12:42
1793,7,360,,,Oprofile,poweron,11/12/2009 17:12:43
1794,79,360,,,Oprofile,poweron,11/12/2009 17:12:43
1795,79,360,,,Oprofile,poweron,11/12/2009 17:12:43
1796,80,362,,,Oprofile,poweron,11/12/2009 17:12:46
1797,85,362,,,Oprofile,poweron,11/12/2009 17:12:46
1798,80,363,,,Oprofile,poweron,11/12/2009 17:12:47
1799,85,363,,,Oprofile,poweron,11/12/2009 17:12:47
1800,67,366,,,Oprofile,poweron,11/12/2009 17:12:51
1801,7,368,,,Oprofile,poweron,11/12/2009 17:12:54
1802,79,368,,,Oprofile,poweron,11/12/2009 17:12:54
1803,79,368,,,Oprofile,poweron,11/12/2009 17:12:54
1804,7,369,,,Oprofile,poweron,11/12/2009 17:12:55
1805,79,369,,,Oprofile,poweron,11/12/2009 17:12:55
1806,79,369,,,Oprofile,poweron,11/12/2009 17:12:55
1807,7,372,,,Oprofile,poweron,11/12/2009 17:12:59
1808,79,372,,,Oprofile,poweron,11/12/2009 17:12:59
1809,79,372,,,Oprofile,poweron,11/12/2009 17:12:59
1810,80,373,,,Oprofile,poweron,11/12/2009 17:13:00
1811,85,373,,,Oprofile,poweron,11/12/2009 17:13:00
1812,7,374,,,Oprofile,poweron,11/12/2009 17:13:01
1813,7,380,,,Oprofile,poweron,11/12/2009 17:13:09
1814,7,385,,,Oprofile,poweron,11/12/2009 17:13:16
1815,85,385,,,Oprofile,poweron,11/12/2009 17:13:16
1816,79,385,,,Oprofile,poweron,11/12/2009 17:13:16
1817,7,387,,,Oprofile,poweron,11/12/2009 17:13:18
1818,7,388,,,Oprofile,poweron,11/12/2009 17:13:19
1819,7,389,,,Oprofile,poweron,11/12/2009 17:13:21
1820,79,389,,,Oprofile,poweron,11/12/2009 17:13:21
1821,79,389,,,Oprofile,poweron,11/12/2009 17:13:21
1822,7,390,,,Oprofile,poweron,11/12/2009 17:13:22
1823,79,390,,,Oprofile,poweron,11/12/2009 17:13:22
1824,79,390,,,Oprofile,poweron,11/12/2009 17:13:22
1825,7,391,,,Oprofile,poweron,11/12/2009 17:13:23
1826,79,391,,,Oprofile,poweron,11/12/2009 17:13:23
1827,79,391,,,Oprofile,poweron,11/12/2009 17:13:23
1828,7,392,,,Oprofile,poweron,11/12/2009 17:13:24
1829,79,392,,,Oprofile,poweron,11/12/2009 17:13:24
1830,79,392,,,Oprofile,poweron,11/12/2009 17:13:24
1831,7,393,,,Oprofile,poweron,11/12/2009 17:13:26
1832,79,393,,,Oprofile,poweron,11/12/2009 17:13:26
1833,79,393,,,Oprofile,poweron,11/12/2009 17:13:26
1834,7,394,,,Oprofile,poweron,11/12/2009 17:13:27
1835,79,394,,,Oprofile,poweron,11/12/2009 17:13:27
1836,79,394,,,Oprofile,poweron,11/12/2009 17:13:27
1837,80,395,,,Oprofile,poweron,11/12/2009 17:13:28
1838,85,395,,,Oprofile,poweron,11/12/2009 17:13:28
1839,80,396,,,Oprofile,poweron,11/12/2009 17:13:30
1840,85,396,,,Oprofile,poweron,11/12/2009 17:13:30
1841,7,397,,,Oprofile,poweron,11/12/2009 17:13:31
1842,79,397,,,Oprofile,poweron,11/12/2009 17:13:31
1843,79,397,,,Oprofile,poweron,11/12/2009 17:13:31
