102183,La Curacao
102184,TLM Communications Limited
102185,"NEP Cellcorp, Inc."
102187,"Clearwire Telecommunications Services, LLC"
102188,"Syringa Wireless, LLC"
102189,"Covista, Inc."
102189,"Covista, Inc."
102190,"FastTrack Communications, Inc. - CO"
102191,"TDPC, Inc. - NC"
102192,"Virginia Independent Telephone Alliance, L.C."
102193,"IBFA Aquisition Company, LLC"
102193,"IBFA Aquisition Company, LLC"
102194,"Cunningham Communications, Inc. - KS"
102195,Jamaica Network Access Point Limited - JM
102196,"Central Telcom Services, LLC dba CentraCom Interactive - NV"
102197,"LCW Wireless License, LLC"
102198,Bristol Tennessee Essential Services - TN
102199,"Royal Street Communications, LLC"
102200,"SSTelecom, Inc. - SD"
102201,North Renfrew Telephone Company Limited dba NRTC Communications - ON
102202,"Grid 4 Communications, Inc. - MI"
102203,"Bresnan Broadband of Montana, LLC - MT"
102204,"Telephone One, Inc. - FL"
102205,Iristel Inc. - ON
102206,Allband Communications Cooperative - MI
102207,"Airtouch Communications, Inc."
102208,"Montana Opticom, LLC - MT"
102209,IVIC Telecom s.e.n.c. - QC
102210,9163-7918 Quebec Inc. - QC
102211,9164-3122 Quebec inc. - QC
102212,"Alpine PCS, Inc - PSTN"
102213,Farmers Mutual Tel Co. - PSTN
102213,Farmers Mutual Tel Co. - PSTN
102213,Farmers Mutual Tel Co. - PSTN
102213,Farmers Mutual Tel Co. - PSTN
102213,Farmers Mutual Tel Co. - PSTN
102213,Farmers Mutual Tel Co. - PSTN
102214,Chariton Valley Tel Co. - PSTN
102215,"Poka Lambro PCS, Inc. - PSTN"
102216,Telus Communications Inc. - PSTN
102217,"South Central Utah Tel. Assn, Inc. - PSTN"
102218,"Pinpoint Wireless, Inc. - PSTN"
102219,"NTELOS Network, Inc. - PSTN"
102220,Yorkville Tel. Coop. - PSTN
102221,"Petroleum Communications, Inc. dba Petrocom, Inc. - PSTN"
102222,"All West Communications, Inc. - PSTN"
102223,"CTC Telecom, Inc. - PSTN"
102224,"Pine Belt Tel. Co., Inc. - PSTN"
102225,"Nex-Tech Wireless, LLC - PSTN"
102226,"GCI Communications Corp. dba General Communications, Inc. - PSTN"
102227,"Advanced Communications Technology, Inc. - PSTN"
102228,"Hargray Tel. Co., Inc - PSTN"
102229,ALLTEL - PSTN
102229,ALLTEL - PSTN
102229,ALLTEL - PSTN
102229,ALLTEL - PSTN
102229,ALLTEL - PSTN
102229,ALLTEL - PSTN
102229,ALLTEL - PSTN
102229,ALLTEL - PSTN
102230,"Plateau Telecommunications, Inc. - PSTN"
102230,"Plateau Telecommunications, Inc. - PSTN"
102232,"Comscape Communications, Inc. - PSTN"
102233,"Panhandle Telephone Cooperative, Inc. - PSTN"
102234,Caprock Telecommunications Corp - PSTN
102235,Northwestel Mobility Inc. - PSTN
102236,Ameritech - PSTN
102236,Ameritech - PSTN
102236,Ameritech - PSTN
102236,Ameritech - PSTN
102236,Ameritech - PSTN
102236,Ameritech - PSTN
102237,CCBell - PSTN
102238,Crossville Tel. Co. - PSTN
102239,Superior Tel. Coop. - PSTN
102240,Bluestem Telephone Company - PSTN
102241,"United Tel. Assn., Inc. - PSTN"
102242,"Pine Cellular Phones, Inc. - PSTN"
102243,Nucla-Naturita Tel Co. - PSTN
102244,Churchill County Telephone dba CC Communications - PSTN
102245,Bell Mobility - PSTN
102245,Bell Mobility - PSTN
102245,Bell Mobility - PSTN
102246,"Dobson Cellular Systems, Inc. - PSTN"
102247,"Central Cellular, Inc. - OK - PSTN"
102248,Bluegrass Wireless LLC - PSTN
102249,"Nothern Telephone, Ltd. - PSTN"
102250,Telebec Limited - PSTN
102251,"Rogers Cantel, Inc. - PSTN"
102251,"Rogers Cantel, Inc. - PSTN"
102252,"Wes-Tex Telecommunications, Inc. - PSTN"
102253,TeleBarbados Inc.
102254,Distributel Communications Limited
102255,"Southwest Michigan Communications, Inc. - MI"
102256,"New Hope Telephone Cooperative Long Distance, Inc. - AL"
102257,"InfoTelecom, LLC"
102258,Manning Municipal Communication and Television System Utility - IA
102259,"Optical Telecommunications, Inc. - FL"
102260,"Hawaiian Telcom Services Company, Inc."
102261,"Wilkes Communications, Inc. - NC"
102262,"Bright House Networks Information Services (Florida), LLC"
102263,"Carson Communications, LLC - KS"
102264,"Gafachi Telecom-NY, Inc. - NY"
102265,Mercury Voice and Data Company - MO
102266,"Texas RSA 20B2 Limited Partnership dba La Ward Cellular Exchange, Inc."
102267,"PTA-FLA, Inc."
102268,Fibernetics Corporation -ON
102269,"Neutral tandem-California, LLC - CA"
102270,"Internet Xpress, Inc. dba IXPRESS Telecom -WA"
102271,Bay Telcom - VA
102272,"SUN-Tel USA, Inc. - FL"
102273,"Capital Telephone Company, Inc. - SD"
102274,"Northwest Info Net, Inc. dba NWINFO NET - WA"
102275,"GBT Communications, Inc. - KS"
102276,"Access Communications, LLC - FL"
102277,Boost Mobile - CDMA
102278,"Wildflower Telecommunications, LLC - KS"
102279,"Windstream Western Reserve, Inc."
102280,"Choicetel, LLC - WI"
102281,Pacific Data Systems - GU
102282,"Sacred Wind Communications, Inc."
102283,"Connect Paging, Inc. dba Get A Phone - TX"
102284,"TV Service, Inc. - KY"
102285,"Protection Plus of the Florida Keys, Inc. dba Engage Communications - FL"
102286,Telrite Corporation
102287,Easy Telephone Services Company - FL
102288,"Cost Plus Communications, LLC"
102289,"Fisher Wireless Services, Inc."
102290,"Astound Broadband, LLC- CA"
102291,"VTX Telecom, L.P. - TX"
102292,"Telovations, Inc. - FL"
102293,"CSM Wireless, LLC"
102294,"Planet Telesis, Inc. - CA"
102295,"New Dimension Communications, Inc. - SC"
102296,"Internet Solver, Inc. - IA"
102297,"Business Communication Analysts, Inc. - MI"
102298,"Clective GA, Incorporated - GA"
102299,Radix Networks LLC
102300,"KMC Data, LLC"
102301,Waldron Tel. Co.
102302,"FLATEL, Inc."
102303,"STPCS Joint Venture, LLC"
102304,"Clear Rate Communications, Inc."
102305,"Vernon Communications, LLC - WI"
102306,Y Tell Inc. - NY
102307,"ISA Telecommunications, LLC - AR"
102308,"Powertel Atlanta Licenses, Inc."
102309,"U.S. Metropolitan Telecom, LLC - FL"
102310,"D and E/Omnipoint Wireless Joint Venture, LP dba PCS One"
102311,"Crossroads Wireless, Inc."
102312,"IAMO Wireless, Inc.- PSTN"
102313,"Custer Tel. Coop., Inc. - PSTN"
102315,"Contact Communications, Inc. - PSTN"
102316,United Farmers Tel. Co. - PSTN
102316,United Farmers Tel. Co. - PSTN
